User-ID,ISBN,Book-Rating,Avg_User_Rating,Num_Ratings_User,Book_Popularity,Book_Pages,Book_Year,Rating_Category
277203,0307127923,8,3.91,498,74.5,933,1988,Alto
277203,0307302016,8,5.4,102,97.1,651,2000,Alto
277203,0307302636,8,7.93,169,87.8,617,1993,Alto
277203,0307987655,8,7.15,477,11.8,655,2007,Alto
277203,0316563242,8,5.01,70,33.9,601,1997,Alto
277203,0380600129,0,3.46,338,25.6,386,2012,Bajo
277203,0380702843,0,9.97,49,17.7,368,2022,Bajo
277203,0380710404,0,4.84,428,54.5,515,1981,Bajo
277203,039480001X,9,5.06,419,55.3,778,2013,Alto
277203,0394800028,9,2.47,347,22.7,949,2003,Alto
277203,0394800184,9,8.15,5,71.2,400,1998,Alto
277203,039480029X,8,7.24,455,73.3,1135,1981,Alto
277203,039480967X,8,2.99,202,2.1,999,1985,Alto
277203,0394925696,8,1.74,202,39.6,239,1994,Alto
277203,0439083702,8,7.12,179,89.0,1133,1990,Alto
277203,0439213592,8,6.89,57,52.0,736,1995,Alto
277203,0439242363,6,3.46,186,34.8,122,2000,Medio
277203,0439449316,9,9.56,92,25.4,465,2006,Alto
277203,0590386522,8,2.36,292,24.3,228,2001,Alto
277203,0590402218,9,4.89,394,10.0,1140,1982,Alto
277203,0590404342,8,9.49,434,81.7,126,1982,Alto
277203,0590442619,9,4.78,483,8.7,297,2000,Alto
277203,0590442791,9,6.75,227,29.2,756,2022,Alto
277203,0590442805,9,4.58,421,4.6,1037,1985,Alto
277203,0590442899,9,3.47,112,78.1,117,2004,Alto
277203,059044297X,9,9.86,148,3.9,899,2020,Alto
277203,059046602X,8,4.68,269,30.8,1172,2016,Alto
277203,0590466577,7,9.05,203,57.3,637,2009,Alto
277203,059053744X,0,3.07,378,41.0,892,2018,Bajo
277203,0590629719,10,2.92,365,28.2,830,1999,Alto
277203,0590921622,9,1.28,403,27.5,931,1980,Alto
277203,0590965492,8,6.87,348,79.8,771,2014,Alto
277203,0689845405,7,4.32,358,97.4,373,2022,Alto
277203,0689847564,8,8.78,56,34.8,1196,2005,Alto
277203,0717283194,8,5.26,301,3.9,1106,2000,Alto
277203,0717283208,8,9.71,316,3.7,704,1989,Alto
277203,0717283275,8,2.67,452,75.9,194,2008,Alto
277203,0717283364,8,8.82,185,55.2,823,1982,Alto
277203,0717283372,8,7.99,54,78.4,359,2022,Alto
277203,0717284832,8,7.94,37,69.7,193,2020,Alto
277203,0717284972,8,8.6,211,90.8,991,2022,Alto
277203,0717287017,8,7.85,293,88.6,713,2020,Alto
277203,0717287106,8,6.64,270,78.8,942,1992,Alto
277203,0721452728,7,2.18,351,47.5,566,1988,Alto
277203,0736401113,8,1.29,220,30.8,244,1995,Alto
277203,0761406158,8,9.29,228,50.7,867,2007,Alto
277203,0769600239,7,6.55,428,50.2,778,2007,Alto
277203,0785316477,7,8.17,358,61.0,1186,1990,Alto
277203,0785316493,7,5.33,211,18.6,525,2009,Alto
277203,0785316531,7,2.06,298,65.6,483,1990,Alto
277203,087701759X,10,2.13,1,45.7,466,2008,Alto
277203,0882712926,0,7.17,23,62.0,760,1991,Bajo
277203,0895777010,7,4.87,448,24.0,187,1987,Alto
277203,1561452718,9,2.8,284,43.4,858,1989,Alto
277203,1562826468,9,5.42,496,21.0,183,2014,Alto
277203,2764104936,9,1.58,388,87.5,833,2015,Alto
277205,0671664964,7,6.24,425,48.8,841,1992,Alto
277209,005531774,0,3.42,188,22.5,783,2006,Bajo
277212,044023722X,8,8.18,18,4.1,426,2019,Alto
277220,0671015648,7,3.79,447,67.6,444,1981,Alto
277221,0749397365,9,5.1,445,21.5,519,2007,Alto
277228,0061044636,6,1.1,49,99.0,820,2013,Medio
277228,0385239165,0,1.65,47,53.4,1193,2000,Bajo
277228,0884946169,0,4.53,115,28.9,68,1985,Bajo
277228,0884948706,8,5.32,39,65.8,857,2018,Alto
277229,0312282990,7,6.4,217,27.5,296,2005,Alto
277230,0060613998,6,3.62,210,82.0,1140,2015,Medio
277230,037541309X,7,7.25,262,30.8,391,2019,Alto
277230,0826308791,5,8.74,211,98.8,394,1997,Medio
277231,014023313X,0,8.02,53,60.5,973,2021,Bajo
277231,0722539924,7,1.36,460,84.4,436,2022,Alto
277232,0970961502,10,5.32,281,7.3,391,2018,Alto
277235,014029628X,6,1.94,355,34.8,157,1984,Medio
277235,0375703861,10,3.18,321,73.7,726,2005,Alto
277235,0425188175,7,9.88,133,65.5,682,1990,Alto
277237,038550926X,7,2.28,449,19.4,1047,1995,Alto
277240,0440772109,3,5.49,264,35.6,645,1998,Bajo
277242,0812514440,5,6.56,295,26.3,1180,1984,Medio
277243,0449005909,8,7.32,111,61.3,634,1986,Alto
277244,0345443284,0,6.04,43,34.5,526,1982,Bajo
277244,0395742803,0,1.09,338,30.9,386,2004,Bajo
277244,0425128164,0,3.94,238,20.7,362,1989,Bajo
277244,055347782X,8,5.66,379,40.9,658,1984,Alto
277244,0670401765,0,1.79,457,19.6,839,2011,Bajo
277244,0670637823,10,4.16,389,96.3,643,2011,Alto
277244,067166736,0,1.3,247,15.5,349,1984,Bajo
277244,1585671312,8,1.71,4,91.3,741,2022,Alto
277245,0316601950,0,4.57,364,42.8,777,1998,Bajo
277246,0452282152,10,2.19,349,37.8,285,1991,Alto
277249,11238356,0,6.11,385,23.1,1014,2010,Bajo
277249,8804483156,5,7.21,350,63.6,946,1996,Medio
277249,8846200209,0,8.21,312,68.6,260,2001,Bajo
277253,0380807343,9,2.8,173,46.8,335,2020,Alto
277256,0397314728,9,2.51,193,5.6,472,2001,Alto
277257,0345422384,8,1.94,3,91.9,543,2005,Alto
277261,0440241073,7,6.73,278,98.0,1067,2010,Alto
277262,0395760704,5,7.36,456,43.1,886,2022,Medio
277265,0615116426,10,1.28,56,61.4,816,1985,Alto
277267,8804348712,0,9.43,274,45.0,394,1991,Bajo
277268,3828400647,0,1.47,409,32.2,572,2022,Bajo
277269,1555037763,6,5.87,176,7.7,868,2006,Medio
277271,0618134298,8,7.38,116,45.6,368,1996,Alto
277272,0060591706,0,8.84,84,81.8,1066,1989,Bajo
277272,0375708049,7,7.43,159,1.7,744,1984,Alto
277272,0552998486,0,8.22,286,58.2,639,1983,Bajo
277272,9586391688,0,4.06,80,88.1,684,2018,Bajo
277272,9722000322,8,8.33,66,21.8,257,1994,Alto
277272,9722100718,0,1.72,209,18.3,235,1981,Bajo
277272,972211493X,0,9.05,10,77.2,1026,1987,Bajo
277272,9722320742,5,5.93,199,25.5,66,1995,Medio
277272,9722326414,7,8.36,59,19.2,303,1999,Alto
277272,972232957,8,5.07,234,37.8,1020,2003,Alto
277272,972232957X,8,6.79,307,39.3,660,2014,Alto
277272,9722509713,0,5.74,244,87.4,495,1996,Bajo
277272,9722906259,5,7.58,379,61.8,1045,1984,Medio
277272,9722906283,7,1.73,393,40.6,933,1993,Alto
277272,9724608152,0,1.54,54,53.4,1187,1993,Bajo
277272,9725752228,5,3.22,446,95.4,1170,2022,Medio
277272,9726101794,4,2.44,337,11.3,1032,2010,Medio
277272,9726106141,5,8.85,393,20.8,555,1999,Medio
277272,9726621666,0,2.97,9,96.3,377,1992,Bajo
277272,9726627532,0,9.78,101,95.7,398,1988,Bajo
277274,1887128441,8,4.03,408,17.7,356,2013,Alto
277281,0062501860,9,2.64,295,14.5,248,1991,Alto
277284,0553581929,7,8.11,203,42.1,1197,2019,Alto
277285,0806523794,9,6.93,392,5.0,656,1995,Alto
277288,0425154092,0,5.48,153,65.5,660,1980,Bajo
277291,0671738232,10,6.0,110,7.7,970,1995,Alto
277292,1551668726,8,7.47,322,5.8,284,1985,Alto
277293,0380721643,4,3.06,266,48.5,834,1999,Medio
277305,O6712345670,7,9.97,373,95.8,891,1985,Alto
277314,0446360716,6,9.77,152,42.7,1091,2014,Medio
277315,0060173289,8,6.85,496,35.6,1008,2020,Alto
277315,0060976845,5,2.8,464,99.8,430,1982,Medio
277317,1561840564,9,7.12,83,53.2,1193,2000,Alto
277330,0441478123,0,1.65,443,37.5,817,1986,Bajo
277334,0006530400,6,1.28,415,38.6,145,1993,Medio
277334,9041710191,0,3.32,395,19.5,80,2009,Bajo
277338,3442029724,0,5.16,134,51.2,146,2001,Bajo
277338,3746614007,0,8.81,326,43.9,754,1993,Bajo
277339,44901668125,7,7.54,160,27.1,1119,2004,Alto
277340,0385482051,0,7.68,39,16.1,285,1982,Bajo
277340,0385494084,0,4.83,176,31.1,386,1984,Bajo
277340,0767902076,0,4.11,13,50.9,723,1984,Bajo
277341,084230052X,9,4.34,315,5.8,334,2021,Alto
277343,3257204817,8,9.89,67,15.4,183,1988,Alto
277348,0446363073,7,1.36,440,94.8,818,2020,Alto
277351,3518119249,0,8.8,248,54.3,744,2017,Bajo
277351,35181333217,0,6.21,41,6.3,588,2016,Bajo
277351,3596200547,5,4.95,184,69.3,309,1983,Medio
277351,3716020028,5,7.53,35,6.2,552,1999,Medio
277351,3717581546,7,5.38,422,73.9,641,2000,Alto
277351,3803120624,6,8.86,337,75.0,945,2003,Medio
277353,0739417096,8,9.11,451,65.1,1071,1986,Alto
277358,0679781587,10,4.8,290,73.2,133,1987,Alto
277359,071009505506,8,3.49,76,8.8,459,1990,Alto
277359,1591820537,4,6.33,472,72.7,377,1988,Medio
277359,1931514615,0,9.21,70,13.7,395,1985,Bajo
277363,0060393823,1,2.9,234,34.0,972,2019,Bajo
277363,0156027321,8,6.61,11,94.3,146,1996,Alto
277363,0312187335,0,6.68,368,50.3,686,1992,Bajo
277363,0929264215,5,7.6,283,96.7,232,1996,Medio
277364,0061011509,5,2.18,304,8.9,863,1981,Medio
277364,0553576801,5,7.44,24,47.8,945,2009,Medio
277367,0312276885,10,9.18,274,6.2,710,2011,Alto
277369,8806164104,3,2.62,27,63.0,994,2015,Bajo
277371,0007137699,6,3.14,54,7.9,851,1986,Medio
277374,0671521705,7,9.74,55,17.5,427,1995,Alto
277375,3548603203,0,2.63,376,25.9,1160,1998,Bajo
277378,0006485294,0,8.69,233,74.9,729,1994,Bajo
277378,0060164662,0,5.43,277,16.4,139,1993,Bajo
277378,0134342283,0,3.23,443,84.7,537,1986,Bajo
277378,0138030405,0,8.84,371,13.2,869,2012,Bajo
277378,013838939X,0,5.01,418,3.5,912,2013,Bajo
277378,0140003185,0,5.63,120,39.5,792,2003,Bajo
277378,0140008217,0,4.23,225,97.9,1162,2014,Bajo
277378,0140017852,0,6.34,58,11.0,495,2000,Bajo
277378,0140058605,6,2.47,255,10.2,913,2003,Medio
277378,0140089128,0,4.52,176,75.1,1090,2016,Bajo
277378,0140096825,0,9.72,54,31.2,735,1995,Bajo
277378,0140253874,0,3.32,146,71.7,1077,1996,Bajo
277378,0140302980,0,6.91,259,20.0,330,2008,Bajo
277378,0141002492,0,3.93,152,46.0,1018,1997,Bajo
277378,0141302933,0,7.96,385,26.5,582,1990,Bajo
277378,0192827588,8,2.18,262,45.2,654,1982,Alto
277378,0312195516,7,9.73,19,76.9,527,2021,Alto
277378,0345315642,0,5.08,342,76.2,138,1997,Bajo
277378,0380490986,0,3.12,371,51.6,1186,1995,Bajo
277378,0380731851,0,1.66,171,92.8,659,2020,Bajo
277378,0385474016,0,2.53,379,26.4,191,1980,Bajo
277378,0425176673,0,5.68,392,24.0,711,2022,Bajo
277378,0435270613,0,4.03,197,61.4,609,2022,Bajo
277378,0446322180,0,8.46,436,62.1,100,2006,Bajo
277378,0446608955,4,4.88,73,4.7,257,2010,Medio
277378,0451137965,0,3.24,303,60.8,572,2007,Bajo
277378,0553213296,0,6.55,85,37.4,758,2019,Bajo
277378,0553262807,0,7.36,284,74.7,857,2006,Bajo
277378,0553279378,0,2.5,302,80.8,130,1988,Bajo
277378,0553371835,0,2.51,132,55.2,458,2017,Bajo
277378,0586056572,0,1.33,120,0.2,1023,2015,Bajo
277378,0670892963,7,7.63,216,63.6,940,2020,Alto
277378,0670894494,0,6.97,136,74.9,731,2006,Bajo
277378,0671028375,0,5.27,116,24.9,135,2005,Bajo
277378,0671646575,6,8.6,61,46.5,153,2006,Medio
277378,0671683993,0,8.25,17,96.6,509,1983,Bajo
277378,0679741879,0,6.27,34,29.8,789,2017,Bajo
277378,0684872153,0,8.81,20,22.3,510,1991,Bajo
277378,0684872730,0,2.85,208,21.1,1194,1994,Bajo
277378,0689817851,0,2.01,458,55.9,489,2009,Bajo
277378,0712624090,0,3.43,162,95.0,618,1993,Bajo
277378,0713911131,0,1.51,299,60.9,918,1987,Bajo
277378,0749305401,0,5.78,10,30.3,599,2007,Bajo
277378,0767906373,0,9.43,94,63.9,278,2010,Bajo
277378,0770418686,0,1.35,414,62.5,220,1981,Bajo
277378,0770420451,0,2.1,371,59.7,84,1994,Bajo
277378,0770502466,0,5.07,409,15.9,390,2019,Bajo
277378,0786881348,0,9.4,383,63.5,619,2022,Bajo
277378,0804103658,0,3.85,441,43.0,586,1987,Bajo
277378,0804109729,0,5.57,366,1.9,593,1984,Bajo
277378,0804114986,5,1.37,447,54.0,405,1983,Medio
277378,0812507452,4,2.34,107,98.9,794,1991,Medio
277378,0812515560,5,9.88,105,35.0,1069,1989,Medio
277378,0812515595,4,9.69,71,96.6,582,1983,Medio
277378,0812590554,0,1.04,431,9.6,422,1989,Bajo
277378,0938261088,0,9.57,84,73.2,1065,2008,Bajo
277378,0941483711,0,6.75,209,11.4,63,2007,Bajo
277378,0971880107,0,8.81,259,27.4,264,2008,Bajo
277378,1550137387,0,5.09,239,57.1,585,1998,Bajo
277378,1550170791,0,5.64,302,59.3,1093,2022,Bajo
277379,3453156366,6,5.4,232,77.5,977,1992,Medio
277379,3499223066,0,7.0,420,61.5,485,2013,Bajo
277380,1558509828,5,2.26,282,59.4,1040,1999,Medio
277384,0957868251,8,1.27,394,91.2,1125,1997,Alto
277388,342670272X,0,3.77,418,45.2,406,2015,Bajo
277389,2253141860,4,7.34,206,22.5,768,1980,Medio
277392,859009751X,7,2.82,264,16.2,921,2005,Alto
277397,0399140751,8,7.06,311,40.0,656,1982,Alto
277399,000254794,9,9.73,347,71.3,827,1982,Alto
277400,87812797,8,1.85,394,4.3,375,2000,Alto
277400,88043077730,0,7.05,185,12.9,576,1997,Bajo
277400,8804479272,0,4.99,114,10.6,736,2010,Bajo
277400,887983830,7,8.81,79,58.5,268,2015,Alto
277400,8880891766,0,2.59,357,24.3,571,2010,Bajo
277400,8880894536,6,7.23,342,16.6,454,1987,Medio
277400,8880897470,4,8.54,301,59.3,1092,2004,Medio
277402,051511605X,6,9.5,50,76.1,629,1999,Medio
277405,0590477404,0,7.15,320,33.2,839,1990,Bajo
277408,0312253435,0,5.47,95,57.8,343,2019,Bajo
277411,044023722X,0,6.56,258,9.8,64,1980,Bajo
277413,0316666343,0,8.82,429,93.5,375,2000,Bajo
277413,0345416422,0,6.14,351,33.7,1020,1996,Bajo
277424,0060170166,8,1.27,62,99.8,207,2007,Alto
277425,0552996459,0,9.38,142,97.9,1177,1997,Bajo
277427,002542730X,10,7.21,330,77.9,949,2008,Alto
277427,0026217457,0,7.09,222,2.0,855,1989,Bajo
277427,003008685X,8,2.94,356,54.3,196,1988,Alto
277427,0030615321,0,6.93,111,8.7,563,2013,Bajo
277427,0060002050,0,4.54,104,89.5,1141,1999,Bajo
277427,0060006641,10,6.86,15,79.0,553,2010,Alto
277427,0060159685,0,1.96,270,97.2,1142,1982,Bajo
277427,0060177721,0,6.92,159,60.8,462,1980,Bajo
277427,0060192704,0,9.99,157,52.2,1137,2012,Bajo
277427,0060542128,7,1.43,27,51.9,641,1987,Alto
277427,0060913509,0,9.79,85,38.6,815,1997,Bajo
277427,0060929197,0,4.66,9,46.9,286,2009,Bajo
277427,006092988X,0,8.84,276,63.5,445,2012,Bajo
277427,0060930535,0,8.04,227,93.3,181,2001,Bajo
277427,0060932139,0,6.1,186,59.6,275,1996,Bajo
277427,0060934417,0,7.65,79,85.7,167,2021,Bajo
277427,0060951605,0,8.91,216,86.3,687,1988,Bajo
277427,0061004251,0,4.64,433,51.9,388,2001,Bajo
277427,0061009059,9,3.94,57,34.7,468,1989,Alto
277427,0061030430,0,7.01,144,64.0,511,2012,Bajo
277427,0062505319,0,8.27,356,44.6,725,2018,Bajo
277427,0062507109,8,7.86,331,8.1,767,1982,Alto
277427,0062735098,0,8.18,392,37.8,1177,1996,Bajo
277427,0064400859,0,4.92,67,99.4,163,1988,Bajo
277427,006440188X,0,8.36,275,4.9,612,2019,Bajo
277427,0064636143,0,2.08,494,69.7,355,2015,Bajo
277427,0099288850,0,5.9,105,84.1,672,1998,Bajo
277427,0132220598,8,1.05,451,64.9,104,2013,Alto
277427,0140067477,0,3.92,420,57.0,573,1981,Bajo
277427,0140067841,0,4.3,473,70.8,483,2006,Bajo
277427,0140086838,0,4.57,188,42.9,239,1998,Bajo
277427,0140185151,0,7.26,164,9.1,438,2012,Bajo
277427,0140283374,6,4.5,267,96.2,716,2005,Medio
277427,014029628X,0,5.04,51,43.2,395,2013,Bajo
277427,014039026X,8,3.14,126,66.5,314,2007,Alto
277427,0140390715,7,4.36,80,53.1,921,1995,Alto
277427,0140621792,0,3.05,183,5.5,1177,2001,Bajo
277427,014100018X,0,1.66,310,95.3,190,2007,Bajo
277427,0141439742,8,6.43,17,79.3,798,1993,Alto
277427,0142001740,0,7.01,446,14.9,605,1985,Bajo
277427,015200405X,0,6.58,170,98.2,288,1990,Bajo
277427,0152050167,10,5.17,280,73.7,1171,1999,Alto
277427,0156000024,0,4.42,401,47.2,885,2015,Bajo
277427,0195009428,0,8.77,304,61.1,1019,1995,Bajo
277427,0195283554,0,5.67,340,10.7,614,1985,Bajo
277427,0201000822,10,5.31,214,56.0,670,1987,Alto
277427,0310205719,0,1.23,198,7.4,306,2015,Bajo
277427,0310221498,0,4.07,7,54.5,1084,1983,Bajo
277427,0310268001,0,4.42,398,55.3,227,2013,Bajo
277427,0310396514,0,4.59,11,87.4,1032,1999,Bajo
277427,0310435706,10,6.22,12,72.5,446,2003,Alto
277427,0310803063,0,5.8,110,25.0,586,1982,Bajo
277427,0312302487,0,6.47,133,88.8,687,2007,Bajo
277427,0312944691,8,7.88,389,57.3,315,2009,Alto
277427,0312950934,0,8.32,128,60.6,1034,2008,Bajo
277427,0312961006,0,7.46,148,16.9,1174,2000,Bajo
277427,0312965966,0,9.6,54,85.8,453,2021,Bajo
277427,0312966091,0,1.16,311,93.1,188,2006,Bajo
277427,031298328X,0,2.76,442,77.5,118,2004,Bajo
277427,0316037451,0,1.07,79,94.1,854,1982,Bajo
277427,0316096199,0,6.83,346,30.2,226,1980,Bajo
277427,0316168688,0,9.08,97,86.1,594,2002,Bajo
277427,0316284955,0,3.19,249,48.9,350,2022,Bajo
277427,0316569321,0,9.34,127,16.4,1064,1984,Bajo
277427,0316602051,0,1.54,30,66.9,695,2010,Bajo
277427,0316666343,0,9.41,24,68.4,448,2004,Bajo
277427,0316776963,8,4.16,471,28.7,806,2014,Alto
277427,0316777730,0,1.91,201,2.7,622,2022,Bajo
277427,0330234471,0,5.37,131,20.0,105,1980,Bajo
277427,033031582,8,3.31,122,40.0,431,1994,Alto
277427,0345285859,0,3.56,356,16.8,520,2018,Bajo
277427,0345288068,0,3.77,432,19.4,684,2003,Bajo
277427,0345311396,0,8.23,327,39.1,792,2013,Bajo
277427,0345327772,0,5.85,150,96.2,84,1997,Bajo
277427,0345331966,0,3.8,14,76.4,1025,2004,Bajo
277427,0345334019,0,6.49,304,32.0,70,2015,Bajo
277427,0345338545,0,7.45,29,95.2,314,1980,Bajo
277427,0345339681,0,3.45,50,64.6,506,1988,Bajo
277427,0345347226,0,4.72,464,45.5,1193,2020,Bajo
277427,0345361792,0,2.1,240,46.8,999,2010,Bajo
277427,0345362632,0,2.63,482,41.1,432,2001,Bajo
277427,0345373561,0,7.13,394,23.3,584,2017,Bajo
277427,0345404769,0,2.63,455,38.7,1112,2020,Bajo
277427,0345404777,0,5.73,473,52.8,1033,1981,Bajo
277427,0345404785,0,7.38,283,52.8,1095,2020,Bajo
277427,0345408039,0,1.96,335,76.2,96,1999,Bajo
277427,0345412214,0,6.11,352,35.9,795,2002,Bajo
277427,0345413903,10,3.31,156,71.7,588,1991,Alto
277427,0345419707,0,9.67,137,57.8,1121,1989,Bajo
277427,0345436911,0,5.35,327,96.2,728,2011,Bajo
277427,0373029519,0,8.25,336,38.5,1033,1984,Bajo
277427,0373032811,0,5.95,154,90.1,1154,2008,Bajo
277427,0373033052,0,1.39,483,82.1,94,2012,Bajo
277427,0373263694,0,6.7,81,63.8,324,2002,Bajo
277427,0373482620,0,9.56,87,65.5,1034,2015,Bajo
277427,0373484232,0,6.41,264,8.5,281,1992,Bajo
277427,0373705115,0,8.37,258,95.0,135,1981,Bajo
277427,0374199698,0,8.96,479,10.7,1178,1990,Bajo
277427,0375408886,9,3.05,185,56.3,226,2007,Alto
277427,0375415491,0,2.91,180,33.0,687,2004,Bajo
277427,0375700129,0,6.5,186,43.0,1133,2015,Bajo
277427,0375703764,0,4.7,123,61.0,637,1997,Bajo
277427,0375726659,0,8.56,377,90.9,652,2018,Bajo
277427,0375727132,0,9.1,96,45.8,1189,1988,Bajo
277427,0375751513,9,4.18,93,98.8,687,1981,Alto
277427,0376012161,0,3.13,3,59.3,163,2015,Bajo
277427,0376034750,0,8.02,392,16.1,1048,1996,Bajo
277427,0380600129,0,3.47,443,19.0,661,2012,Bajo
277427,0380702843,8,8.4,2,71.6,200,2014,Alto
277427,0380707551,0,4.81,479,5.0,633,2012,Bajo
277427,0380710218,0,7.01,446,48.0,1037,2011,Bajo
277427,0380713292,0,1.86,371,14.8,419,1999,Bajo
277427,0380718332,0,6.61,305,43.3,1024,2009,Bajo
277427,0380718758,0,5.07,357,75.0,121,2001,Bajo
277427,0380791978,9,6.28,148,45.9,909,2004,Alto
277427,038081904X,9,2.51,285,16.3,402,1990,Alto
277427,0380820048,0,7.63,145,25.2,1084,2013,Bajo
277427,038082339X,0,8.77,330,36.8,859,2007,Bajo
277427,0380846578,0,2.95,361,7.0,790,2014,Bajo
277427,0380897822,0,1.86,406,58.4,687,1983,Bajo
277427,0385261861,0,1.21,262,60.8,202,1988,Bajo
277427,0385323816,0,6.78,62,6.2,435,2022,Bajo
277427,0385424736,9,6.46,491,40.2,740,2001,Alto
277427,0385482388,0,5.92,226,41.4,188,2004,Bajo
277427,0385484518,0,3.09,31,33.4,255,2000,Bajo
277427,0385486804,9,4.52,190,55.8,145,2004,Alto
277427,038548951X,0,6.35,375,34.6,775,2020,Bajo
277427,0385503857,9,5.47,268,41.6,367,1996,Alto
277427,0385504209,8,9.89,12,79.8,561,1994,Alto
277427,0393039242,0,2.23,191,16.2,68,2020,Bajo
277427,039304016X,8,7.26,400,61.9,456,1986,Alto
277427,039447970X,0,4.64,25,50.6,1018,2011,Bajo
277427,0394556968,0,4.85,406,30.5,912,1987,Bajo
277427,0394706528,0,7.46,91,72.8,150,1982,Bajo
277427,0394731220,0,7.23,88,55.1,642,2012,Bajo
277427,0394738136,7,9.92,332,47.7,744,2015,Alto
277427,0394862147,7,2.16,274,66.8,67,1996,Alto
277427,0395611571,0,1.94,301,80.2,178,1980,Bajo
277427,0395936136,0,7.52,111,97.3,1041,2015,Bajo
277427,0399132678,0,6.21,80,62.9,415,2019,Bajo
277427,0399144463,0,3.47,324,87.4,511,1996,Bajo
277427,0399145990,0,1.71,140,0.1,984,2016,Bajo
277427,0399148442,0,1.77,433,53.0,381,2004,Bajo
277427,0399149562,7,9.05,417,21.5,734,2004,Alto
277427,0399225064,10,2.73,214,9.4,960,1992,Alto
277427,0399501487,9,3.91,447,53.2,69,1992,Alto
277427,0399526145,0,3.04,18,74.7,595,1991,Bajo
277427,0425047962,8,4.19,54,41.2,621,2011,Alto
277427,042507448X,0,1.62,368,67.0,511,2014,Bajo
277427,0425087859,0,5.67,97,49.0,958,2007,Bajo
277427,0425104273,0,1.61,283,43.7,654,1999,Bajo
277427,0425104338,9,8.2,234,29.0,372,2007,Alto
277427,0425107469,0,3.1,467,38.3,138,2010,Bajo
277427,0425113884,0,5.86,240,35.0,222,2003,Bajo
277427,0425115801,0,8.92,334,64.6,89,1990,Bajo
277427,0425116840,8,6.86,409,11.6,983,2021,Alto
277427,0425121631,0,5.8,418,9.3,252,1995,Bajo
277427,0425125467,0,3.92,344,66.0,292,2017,Bajo
277427,0425131769,0,4.0,486,54.6,137,1996,Bajo
277427,0425133516,9,7.03,444,43.0,723,1984,Alto
277427,042514755X,0,9.95,54,15.2,581,1999,Bajo
277427,0425152898,0,6.96,87,41.1,709,2014,Bajo
277427,0425154092,0,6.02,261,79.0,762,2022,Bajo
277427,0425155943,0,7.58,236,89.0,1173,1993,Bajo
277427,0425157466,0,5.19,123,70.3,296,2005,Bajo
277427,0425158616,0,1.54,420,6.0,674,2022,Bajo
277427,0425163865,0,6.06,54,67.0,780,2021,Bajo
277427,0425169871,0,9.62,216,24.1,1034,2003,Bajo
277427,0425174271,0,2.58,420,31.5,545,2010,Bajo
277427,0425175405,0,7.21,197,19.6,464,1997,Bajo
277427,0425176088,0,2.81,39,77.6,1019,2018,Bajo
277427,042518627X,0,5.82,454,64.9,664,2001,Bajo
277427,0425190749,7,1.87,365,61.2,128,2000,Alto
277427,0439064872,0,5.05,228,66.8,577,2013,Bajo
277427,0439136369,0,7.81,237,23.7,1132,2004,Bajo
277427,043936213X,0,4.13,132,44.5,755,2019,Bajo
277427,0440113423,0,6.98,330,63.3,686,2009,Bajo
277427,044011585X,0,8.16,321,63.7,948,1985,Bajo
277427,0440170796,0,9.34,469,79.2,960,2004,Bajo
277427,0440173922,0,3.11,168,28.7,593,1984,Bajo
277427,0440176484,0,4.59,487,77.0,1065,2008,Bajo
277427,0440185327,5,2.37,37,44.0,739,2001,Medio
277427,0440193613,0,9.93,67,67.0,268,1982,Bajo
277427,0440201071,0,9.34,111,45.6,1173,2009,Bajo
277427,0440205506,0,5.86,415,94.9,1044,2003,Bajo
277427,0440208459,0,8.58,219,17.9,152,2020,Bajo
277427,0440210690,0,5.69,209,67.5,933,1996,Bajo
277427,0440213320,0,6.61,381,57.7,679,1999,Bajo
277427,0440213991,0,1.8,87,17.3,804,2005,Bajo
277427,0440217466,0,7.8,461,6.6,1192,1984,Bajo
277427,0440221501,0,2.15,303,79.9,56,1992,Bajo
277427,0440224764,7,8.43,411,15.7,437,2018,Alto
277427,0440225450,0,8.04,179,18.7,877,1983,Bajo
277427,0440225701,0,7.38,404,97.8,91,1996,Bajo
277427,0440236061,8,1.33,494,71.7,145,2019,Alto
277427,0440236703,0,3.73,13,25.0,295,2014,Bajo
277427,0440236738,9,3.37,447,59.1,163,2010,Alto
277427,0440241073,0,4.24,300,53.4,593,1995,Bajo
277427,0440419468,0,1.79,408,84.4,379,2013,Bajo
277427,0440428130,8,9.43,125,72.9,321,2011,Alto
277427,0440506832,0,5.98,375,83.2,310,2012,Bajo
277427,0441002455,0,3.75,233,21.2,766,1987,Bajo
277427,0441172717,0,4.57,251,64.0,313,2009,Bajo
277427,0441627404,10,5.02,387,4.0,850,1982,Alto
277427,0446311677,5,6.41,126,6.9,367,1996,Medio
277427,0446325503,8,5.64,235,71.4,1189,2003,Alto
277427,0446350982,9,9.27,138,2.4,209,1995,Alto
277427,0446522384,8,5.47,449,58.0,526,1999,Alto
277427,0446600415,10,9.93,49,84.0,690,1989,Alto
277427,0446602620,0,8.66,380,38.0,908,2003,Bajo
277427,0446603716,0,2.88,186,4.5,197,1986,Bajo
277427,0446604801,0,9.38,205,71.4,1151,1999,Bajo
277427,0446607193,0,2.05,78,93.0,1024,1992,Bajo
277427,0446608009,0,8.36,481,71.7,101,2008,Bajo
277427,0446608890,10,4.43,386,57.8,307,1989,Alto
